locality,time_idx,index,cfb,lat,lon,temp,wd,elev,rh,pcuring,day,ros,year,month,hfi,tfc0,sfl,bui_lag2,bui,cfl,sfc0,dmc_lag5,dmc,sfc,dmc_lag7,bui_lag4,bfc,tfc,isi,bui_lag5,fwi_lag7,cfb_lag1,cfb_lag2,cfb_lag3,cfb_lag5,cfb_lag6,cfb_lag7,dmc_lag1,dmc_lag2,dmc_lag3,dmc_lag6,temp_lag1,temp_lag2,temp_lag3,temp_lag5,temp_lag6,temp_lag7,tfc_lag1,tfc_lag2,tfc_lag3,tfc_lag5,tfc_lag6,tfc_lag7,ros_lag1,ros_lag2,ros_lag3,ros_lag5,ros_lag6,ros_lag7,pcuring_lag1,pcuring_lag2,pcuring_lag3,pcuring_lag5,pcuring_lag6,pcuring_lag7,bfc_lag1,bfc_lag2,bfc_lag3,bfc_lag5,bfc_lag6,bfc_lag7,hfi_lag1,hfi_lag2,hfi_lag3,hfi_lag5,hfi_lag6,hfi_lag7,fire_occurrence
Germansen Landing,29,216949.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,30.0,0.25,2023.0,7.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,30,216950.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,31.0,0.25,2023.0,7.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,31,216951.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,1.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,32,216952.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,2.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,33,216953.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,3.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,34,216954.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,4.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,35,216955.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,5.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,36,216956.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,6.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,37,216957.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,7.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,38,216958.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,8.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,39,216959.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,9.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,40,216960.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,10.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,41,216961.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,11.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,42,216962.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,12.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,43,216963.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,13.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,44,216964.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,14.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,45,216965.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,15.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,46,216966.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,16.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,47,216967.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,17.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,48,216968.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,18.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,49,216969.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,19.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,50,216970.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,20.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,51,216971.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,21.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,52,216972.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,22.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,53,216973.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,23.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,54,216974.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,24.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,55,216975.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,25.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,56,216976.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,26.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,57,216977.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,27.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
Germansen Landing,58,216978.0,0.0,56.257065894005216,-125.10693035273674,-3.18400002,283.0,894.0,79.0,71.0,28.0,0.25,2023.0,8.0,143.0,1.9099999699999999,7.5445075,41.7630005,41.7630005,1.94500005,1.9099999699999999,23.4190006,23.4190006,1.9099999699999999,23.4190006,41.7630005,1.40705848,1.9099999699999999,0.683000028,41.7630005,1.09500003,0.0,0.0,0.0,0.0,0.0,0.0,23.4190006,23.4190006,23.4190006,23.4190006,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,-3.18400002,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,1.9099999699999999,0.25,0.25,0.25,0.25,0.25,0.25,71.0,71.0,71.0,71.0,71.0,71.0,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,1.40705848,143.0,143.0,143.0,143.0,143.0,143.0,0
